,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
143,1.726828963,-1.240156973,0.770532242,0.572343063,0.64780852,0.816749651,-0.087810977,1.386135612,2,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
144,-1.546946274,1.726828963,-0.100394977,-1.669777086,1.970095958,-0.071375626,0.725905079,-1.895285453,1,0,1,0,1,1,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
145,-0.928157948,-1.546946274,-0.903241872,0.824847984,-2.278722216,-1.4329761,0.403915973,-0.251257846,2,3,3,2,3,3,1,1,0,1,1,3,2,3,3,2,3,3,1,1,3
146,0.105239104,-0.929641546,-1.381115769,-0.224490049,0.737239778,0.341920647,-1.563089579,-2.155255212,3,2,2,3,3,3,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
147,1.824670618,0.103301163,1.976851317,1.543765564,0.449306868,1.506759334,1.99767751,-0.641876337,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
148,1.261224458,1.824670618,1.176179235,-0.699812194,-0.548662309,-0.873216331,2.155255212,-1.307389818,1,1,1,0,1,0,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
149,-0.362428412,1.259092497,-0.184141635,-1.282867106,0.877457175,-0.50328551,-0.3480575,1.579650833,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
150,1.330386369,-0.364487454,1.681547231,-0.232403631,2.135996016,1.435671873,1.318800914,0.424918882,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
151,1.181972897,1.328054998,1.2527307,0.418598728,0.463209582,0.606742926,1.617693971,-1.27631145,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
152,0.755062542,1.178106063,1.08315654,-0.15091073,2.049952269,1.424950631,0.727159868,-1.563089579,1,0,0,0,1,0,2,2,2,3,2,0,0,1,0,0,1,0,1,0,2
153,0.257230094,0.752501834,0.828917494,0.727159868,0.683896137,0.946098353,0.782256541,-1.309658411,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
154,0.45357526,0.255238336,-0.189044844,-0.937090449,1.06939787,0.009637321,-0.51645547,0.496733263,1,0,0,1,0,1,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
155,-1.193680822,0.451440036,-1.134846043,-0.425973887,-1.10952232,-1.027651473,-1.125718936,1.356523328,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
156,1.689525337,-1.193680822,-0.697352103,-0.358314924,1.145924916,0.555396324,-0.953664,-1.593218818,3,2,2,3,3,3,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
157,1.35894574,1.689525337,-1.088369225,-0.866182935,1.506759334,0.447175743,-1.09888431,-2.207241478,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
158,1.443822443,1.356523328,0.565544903,0.870397807,0.524179372,0.952146511,0.089746023,-0.937090449,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
159,-0.864781394,1.443822443,-0.618368921,-1.201577908,0.466430557,-0.708456119,-0.505474389,0.877457175,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
160,0.152860526,-0.866182935,0.89170883,1.111307561,0.222513867,1.003441627,0.538607616,-0.407054848,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
161,1.259092497,0.15091073,-1.566367567,-0.815405135,-0.657347775,-1.017895937,-1.531196334,-0.893143959,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
162,0.440794489,1.256966244,0.271201495,-0.256234088,1.263362166,0.717153305,-0.841209319,1.43837812,1,0,0,1,0,0,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
163,0.837097998,0.438671399,0.249269098,-0.479363404,-0.641876337,-0.737239778,1.366261253,-1.321103838,1,1,1,0,1,0,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
164,0.256234088,0.834364961,-0.639509786,0.308390162,0.378944672,0.471809642,-1.134846043,-0.596349236,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3
165,0.653763587,0.254242837,-1.500788682,-0.687553581,-0.339877898,-0.725905079,-1.417015904,-1.443822443,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
166,-1.093611653,0.651378789,-1.172338624,1.689525337,0.291253612,1.632126569,-2.537976162,2.034442913,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,2,3,1
167,1.215581041,-1.093611653,-0.004818604,0.518659137,0.180222258,0.483692125,-0.746121534,0.722147548,2,2,2,3,2,3,0,0,1,0,1,0,1,0,1,1,0,1,2,3,1
168,-1.809601837,1.211555886,-1.540600396,-0.995501319,0.926676391,-0.17434836,-2.034442913,0.374806082,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
169,0.17434836,-1.809601837,-0.694896225,-1.780640709,2.026868196,-0.207719611,-0.425973887,-1.381115769,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
170,1.534315959,0.17239174,-1.242238972,2.145526142,-2.589494787,-0.077173908,-1.901124866,1.701698001,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
171,-0.937090449,1.534315959,-1.937599945,-1.049131398,1.775956423,0.507665692,-2.719607344,1.269810193,1,0,0,1,0,1,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
172,-1.790128259,-0.938586476,0.531934673,0.792769136,-1.878144505,-1.005037293,1.219625989,1.576303887,2,3,3,2,2,2,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
173,2.589494787,-1.790128259,-1.079697704,-2.019408018,-0.987623285,-2.065970991,1.29391737,0.492376933,3,3,3,2,2,3,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
174,0.15091073,2.589494787,-1.515817318,-1.521925768,-1.856115201,-1.99767751,1.091860842,-2.145526142,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
175,-2.099697284,0.148961508,-2.175348663,-2.451523292,2.432518319,-1.976851317,-1.356523328,-1.689525337,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
176,-0.834364961,-2.099697284,-0.402870567,-2.492424561,0.080074011,-2.562885659,3.101975671,-0.935596516,3,2,3,2,3,3,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
177,-3.101975671,-0.835730699,-2.291843973,-1.332724993,-2.049952269,-2.026868196,-2.319336863,2.414353329,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
178,3.250159611,-3.101975671,0.699812194,1.925155405,0.264209348,1.84543002,-3.101975671,3.250159611,2,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
179,1.29391737,3.250159611,2.218389912,2.719607344,-2.432518319,2.396951694,1.026018768,-1.15903069,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
180,-2.082538076,1.291694685,-2.514548439,-0.967421566,-1.780640709,-1.669777086,-2.16519267,-2.380246976,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
181,-3.000963006,-2.082538076,-0.002891155,0.925196865,2.074183374,1.88950996,-1.919043299,0.654957381,2,2,2,3,2,3,0,0,1,0,1,0,1,0,1,1,0,1,2,3,1
182,0.75378157,-3.000963006,0.815405135,0.60327113,-0.098457992,0.35420749,1.646907375,-2.19636081,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
183,-1.856115201,0.75122333,1.799779736,1.039158006,-0.255238336,0.632431494,1.878144505,1.593218818,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
184,1.983698113,-1.856115201,-1.931340288,-2.537976162,1.95684883,-2.396951694,-1.414390722,2.537976162,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
185,2.537976162,1.983698113,-3.250159611,-2.648967156,-3.550522334,-3.250159611,-3.550522334,-2.537976162,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
186,-0.350106023,2.537976162,2.807157638,1.976851317,-0.909053665,1.500788682,2.648967156,2.432518319,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
187,-0.188063842,-0.352156016,-2.012058564,-1.757598551,-1.001848513,-1.780640709,-0.890275535,-2.291843973,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
188,-1.238080336,-0.190026028,-2.860544449,-1.386135612,-1.531196334,-1.739814588,-2.682615936,-2.648967156,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
189,-2.19636081,-1.238080336,-1.193680822,2.333768575,-1.907029833,1.883796816,-1.486091569,-3.550522334,2,3,2,3,3,3,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
190,3.101975671,-2.19636081,-1.617693971,-2.514548439,0.848093313,-2.537976162,-1.780640709,3.101975671,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
191,-2.682615936,3.101975671,-2.648967156,2.126656028,-3.250159611,-2.057895625,-2.19636081,-1.665904633,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
192,-3.550522334,-2.682615936,2.380246976,-2.333768575,3.250159611,2.432518319,0.952146511,1.785364395,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
193,-2.019408018,-3.550522334,0.182181596,2.380246976,-0.071375626,2.348703372,-2.265981463,-1.180037274,2,3,2,3,3,2,1,0,1,1,0,2,3,3,2,1,1,0,3,2,2
194,-1.705812149,-2.019408018,3.101975671,-2.348703372,3.550522334,2.562885659,-1.231882232,3.550522334,3,2,2,3,2,2,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
195,2.432518319,-1.705812149,3.250159611,2.807157638,-2.218389912,2.648967156,2.537976162,2.719607344,2,3,2,2,2,2,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
196,-2.562885659,2.432518319,-1.907029833,2.514548439,-3.101975671,0.263211531,-2.923589476,2.451523292,0,1,0,1,0,1,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
197,-2.923589476,-2.562885659,-1.628486541,-0.429141752,2.278722216,1.559828302,-2.451523292,-1.646907375,3,2,2,3,3,3,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
198,2.760742496,-2.923589476,0.961284631,1.771310785,-2.648967156,-1.138523478,-0.097489638,2.923589476,2,3,3,3,2,2,1,1,1,0,0,3,3,2,2,3,2,2,2,2,0
199,-1.963429325,2.760742496,-1.834951475,-1.99767751,-0.48044474,-1.937599945,-0.584875705,-1.624867963,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
200,2.19636081,-1.963429325,-0.209689483,2.074183374,-2.348703372,0.036629441,0.297291786,-1.610602283,2,3,2,2,3,3,1,0,0,1,1,2,2,3,3,0,1,1,1,1,3
201,-2.091040723,2.19636081,-2.537976162,-1.726828963,-0.308390162,-1.586398321,-2.305372627,-2.333768575,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
202,2.492424561,-2.091040723,1.931340288,2.760742496,2.057895625,3.250159611,-2.099697284,-2.860544449,2,2,2,3,3,2,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
203,2.923589476,2.492424561,-0.790132808,-0.504379647,1.133013067,0.459993406,-2.22982108,2.589494787,1,0,0,1,0,1,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
204,1.546946274,2.923589476,-1.489005323,-2.807157638,3.000963006,-2.074183374,0.841209319,-1.178106063,1,0,1,0,1,1,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
205,-2.860544449,1.546946274,-1.097123368,-1.52809154,1.35170224,-0.472887094,-1.579650833,1.654434726,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
206,2.860544449,-2.860544449,2.432518319,2.265981463,0.257230094,2.278722216,0.677820631,2.514548439,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,-3.250159611,2.860544449,2.923589476,0.873216331,2.364181179,2.057895625,2.589494787,2.61807438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0.517556989,-3.250159611,2.414353329,2.253598254,1.300624085,2.471457276,1.88950996,-1.799779736,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
209,-1.646907375,0.515354577,-1.409169403,-2.319336863,-2.057895625,-2.648967156,2.760742496,-2.807157638,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
210,1.950351997,-1.646907375,-1.197620029,-1.84543002,1.990639185,-0.449306868,-1.183912958,-0.967421566,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
211,2.108514109,1.950351997,1.463222953,2.135996016,-2.61807438,-0.099426438,2.012058564,0.350106023,0,1,1,0,0,0,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
212,-2.22982108,2.108514109,-2.396951694,-1.804669024,-0.884560544,-1.771310785,-2.117497956,-1.705812149,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
213,1.278490566,-2.22982108,-2.108514109,-1.983698113,-1.381115769,-2.155255212,-0.092649223,-2.589494787,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
214,2.396951694,1.27631145,-1.543765564,-0.122699258,-2.492424561,-2.00481621,0.853629577,-1.95684883,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
215,2.22982108,2.396951694,-1.919043299,1.919043299,-2.175348663,0.068477396,-2.253598254,-1.840165491,0,1,0,1,1,1,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
216,-1.669777086,2.22982108,-0.410197739,-1.463222953,-2.451523292,-2.265981463,2.057895625,1.913002055,1,1,1,0,0,1,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
217,-0.682679022,-1.669777086,-2.265981463,-2.091040723,-1.287268356,-2.218389912,-1.419650888,-0.396607318,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
218,2.648967156,-0.685114266,2.135996016,-0.685114266,-1.225731095,-1.238080336,2.807157638,2.218389912,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
219,-2.537976162,2.648967156,-2.091040723,-2.155255212,-2.241551272,-2.471457276,1.775956423,-2.923589476,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
220,-2.319336863,-2.537976162,-0.591750484,-1.901124866,0.614872409,-1.468868308,1.019515122,-0.243308728,3,2,3,2,3,3,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
221,2.218389912,-2.319336863,0.42281029,1.685522874,-1.471708627,0.596349236,-1.628486541,2.682615936,2,3,2,3,2,2,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
222,-2.719607344,2.218389912,-1.151517462,-0.77964189,0.587164212,-0.198865037,-0.838466864,-2.019408018,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
223,-2.065970991,-2.719607344,-2.414353329,-1.489005323,-1.662057003,-1.901124866,-1.895285453,-2.22982108,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
224,2.291843973,-2.065970991,0.769236086,1.731125124,1.662057003,2.135996016,-2.414353329,2.860544449,2,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
225,-2.108514109,2.291843973,3.550522334,2.185734115,0.934104669,2.291843973,3.550522334,2.760742496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,-1.189760051,-2.108514109,-1.203563925,1.861538248,-3.000963006,-1.610602283,-0.394523034,1.344528975,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
227,0.57688989,-1.189760051,2.16519267,-1.170424787,2.682615936,1.689525337,1.983698113,0.841209319,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
228,-2.414353329,0.574614991,-2.278722216,-2.380246976,-1.491931774,-2.61807438,1.05415744,-1.950351997,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
229,1.569662472,-2.414353329,1.785364395,1.396281449,-2.923589476,-1.931340288,2.860544449,2.364181179,2,3,3,2,2,2,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
230,2.049952269,1.569662472,1.515817318,-2.278722216,0.958229701,-2.049952269,3.000963006,1.925155405,1,0,1,0,0,0,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
231,2.514548439,2.049952269,-2.760742496,-1.735453476,0.591750484,-1.291694685,-2.175348663,-3.250159611,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
232,1.04081305,2.514548439,1.446560727,-1.556583531,-1.546946274,-1.872551569,3.250159611,-0.769236086,1,1,1,0,1,0,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
233,-1.540600396,1.037505804,2.61807438,2.207241478,-0.449306868,2.207241478,2.380246976,-0.637146811,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
234,0.220538554,-1.540600396,0.17434836,-1.739814588,0.682679022,-1.263362166,1.856115201,-1.780640709,3,2,3,2,3,2,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
235,-0.321555696,0.218564102,-1.274138379,-2.012058564,0.978249807,-1.521925768,-1.2055547,2.185734115,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
236,-1.840165491,-0.323586062,-1.449309901,-1.300624085,0.65854438,-0.702276528,-1.658233822,0.093617129,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
237,0.597500894,-1.840165491,1.790128259,-2.074183374,2.648967156,0.268203257,2.19636081,-0.5397221,3,2,2,2,3,2,2,2,2,3,2,0,0,1,0,0,1,0,1,0,2
238,2.305372627,0.595198369,-2.364181179,-2.082538076,-1.775956423,-2.319336863,-1.238080336,-0.491289313,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
239,-0.970503737,2.305372627,0.304350064,-1.191718147,0.342942555,-0.792769136,1.191718147,-0.374806082,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
240,1.383621332,-0.972048284,-2.719607344,-2.396951694,-1.576303887,-2.760742496,-0.978249807,-1.463222953,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
241,1.151517462,1.383621332,-0.10717744,0.33070292,1.35894574,1.15903069,-0.587164212,-2.026868196,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3
242,0.471809642,1.14778511,0.27920881,0.666947226,0.259222874,0.644246489,-0.483692125,0.368610188,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
243,2.057895625,0.469656378,-2.432518319,0.052064237,-2.807157638,-2.126656028,-2.00481621,-0.724651432,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
244,-0.290248287,2.057895625,0.53638065,1.452070073,0.54642317,1.449309901,-1.155265924,1.422295766,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
245,-1.172338624,-0.293265146,-0.322570713,0.243308728,-0.075240869,0.111055329,-0.786188578,0.747395158,2,3,2,3,2,3,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
246,1.632126569,-1.172338624,0.191007394,1.225731095,0.33681643,1.153389667,-1.116684655,0.87604181,2,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
247,1.250621331,1.632126569,-0.644246489,1.209550649,-0.455712554,0.683896137,-1.543765564,0.83027705,0,1,0,1,0,1,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
248,-2.305372627,1.248517512,0.245294547,-0.888844066,1.61413798,0.530824823,-0.029879677,-0.831638143,1,0,0,1,1,0,2,2,3,3,2,0,1,1,0,1,1,0,3,2,2
249,0.387241445,-2.305372627,2.451523292,0.335796644,2.145526142,1.693555051,2.291843973,2.019408018,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.723398923,0.385164774,2.049952269,2.117497956,0.396607318,2.175348663,1.269810193,-0.76794122,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
251,1.238080336,0.720897302,-1.332724993,1.506759334,0.355233785,1.406573089,-1.872551569,-2.61807438,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3
252,0.529715626,1.233943001,-1.4329761,-1.586398321,0.48477572,-1.144068679,-1.363814635,0.515354577,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
253,1.22369099,0.527499185,1.022761538,-0.919298898,0.744849119,-0.225478468,1.81457908,-1.296146467,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
254,-0.746121534,1.219625989,-1.388658686,0.656152109,-2.396951694,-1.607086606,0.421756699,-1.901124866,0,1,1,0,1,1,1,1,0,1,1,3,2,3,3,2,3,3,1,1,3
255,1.665904633,-0.747395158,-1.600114247,-0.371706351,-0.565544903,-0.646620265,-1.88950996,-0.074274455,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
256,0.65974193,1.665904633,-0.967421566,-0.83027705,1.794933098,0.777032558,-1.757598551,-0.461064935,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
257,1.193680822,0.657347775,-1.709955375,-1.689525337,-0.161641911,-1.50976491,-1.057522981,-1.378618845,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
258,1.406573089,1.189760051,-1.589799325,-2.61807438,1.435671873,-2.492424561,1.689525337,0.769236086,1,0,1,0,0,1,2,3,2,2,3,1,0,0,1,2,2,3,0,1,1
259,2.364181179,1.406573089,-1.6394722,1.242238972,-2.719607344,-1.600114247,-0.06461398,-2.278722216,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
260,-1.67759799,2.364181179,-2.082538076,-0.914896326,-1.540600396,-1.546946274,-2.135996016,1.153389667,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
261,2.451523292,-1.67759799,1.99767751,1.576303887,2.348703372,2.241551272,0.550904203,-0.08104086,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
262,-1.393731525,2.451523292,2.760742496,2.682615936,1.596657043,3.101975671,-0.387241445,0.52196937,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
263,0.437610596,-1.393731525,-0.269202401,-1.895285453,-0.326634116,-1.726828963,1.883796816,-1.14778511,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
264,-1.097123368,0.435490464,1.145924916,0.735975706,1.566367567,1.497823314,-0.164571779,0.992342715,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
265,-1.512784187,-1.097123368,1.105962407,0.828917494,0.40810203,0.845334909,0.307379668,1.804669024,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1.586398321,-1.512784187,1.81457908,1.621270537,-0.584875705,1.142216376,2.319336863,-2.432518319,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
267,-0.727159868,1.586398321,-0.929641546,-1.596657043,-0.114934888,-1.403986221,0.263211531,-0.122699258,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
268,-1.269810193,-0.728415803,-1.559828302,-0.812720516,-1.057522981,-1.217601025,-1.213566006,-1.174256765,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
269,1.497823314,-1.269810193,0.66454163,-1.483190378,1.99767751,0.314459783,-0.325617762,2.117497956,3,2,2,3,2,2,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
270,-0.662139873,1.497823314,1.102416454,0.46750529,-1.579650833,-0.937090449,1.790128259,1.596657043,0,1,1,0,0,0,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
271,-1.81457908,-0.66454163,0.911971104,0.316485556,2.185734115,1.735453476,-0.626557042,-0.483692125,2,2,2,3,3,2,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
272,-0.437610596,-1.81457908,1.718331015,-1.181972897,1.231882232,-0.111055329,2.218389912,-0.060751529,3,2,3,2,3,2,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
273,1.271971307,-0.439732696,1.748637441,0.883136307,1.534315959,1.553355066,1.376130488,0.386202901,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,-0.57688989,1.269810193,1.603590682,-0.210674724,2.22982108,1.576303887,0.527499185,1.790128259,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
275,1.123904738,-0.579167777,-2.319336863,-1.617693971,1.219625989,-0.743577908,-2.589494787,0.292259231,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
276,-1.471708627,1.120287397,-0.568940697,-1.762132549,1.829786872,-0.417546999,-0.697352103,0.967421566,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
277,1.624867963,-1.471708627,1.227776314,-1.335070928,1.861538248,0.322570713,-0.257230094,2.648967156,3,2,2,3,2,2,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
278,-1.168515228,1.624867963,0.076207353,-0.680247819,-0.50328551,-0.824847984,1.000257936,-0.531934673,1,1,1,0,1,0,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
279,-0.443982856,-1.168515228,-2.207241478,-2.049952269,-1.963429325,-2.364181179,-0.60558485,-1.04081305,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
280,-0.975144358,-0.446110943,0.050134285,0.669356687,-0.232403631,0.320541011,0.055924732,-1.164708838,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
281,-0.397650107,-0.976695905,-1.95684883,-1.422295766,-1.246419204,-1.646907375,-1.81457908,0.463209582,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
282,1.52809154,-0.399736983,-0.045310204,-1.643178433,1.489005323,-0.604427586,1.474560868,-2.305372627,3,2,3,2,3,3,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
283,-0.139223731,1.52809154,-2.126656028,0.707218042,-2.682615936,-1.81457908,-1.794933098,-0.707218042,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
284,-1.211555886,-0.141170201,2.019408018,0.462136993,0.992342715,0.987623285,2.00481621,1.81457908,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,-2.451523292,-1.211555886,1.566367567,-0.626557042,1.316504963,0.524179372,1.09888431,2.278722216,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
